open,high,low,volume,close,time
23410.53,23471.5,23291.07,33304.10518,23402.83,1659524400000
23405.14,23647.68,23239.34,12604.8482,23264.69,1659528000000
23263.57,23400.0,23229.28,8255.8933,23341.12,1659531600000
23322.65,23430.19,23207.29,27081.33182,23301.49,1659535200000
23300.01,23404.99,23257.95,29474.22996,23352.76,1659538800000
23352.76,23528.17,23256.87,33598.24246,23440.93,1659542400000
23440.93,23574.98,23400.61,22420.22796,23448.59,1659546000000
23421.42,23531.46,23352.08,25049.33714,23487.95,1659549600000
23487.95,23541.85,23414.51,498260.31248,23462.0,1659553200000
23460.51,23486.48,23245.0,820891.73614,23322.38,1659556800000
23323.84,23367.0,23252.0,484992.67524,23268.87,1659560400000
23267.83,23282.0,22876.85,1226705.18162,22934.6,1659564000000
22932.21,22934.61,22720.0,1564517.82472,22818.37,1659567600000
22816.91,23023.82,22791.46,1347779.03146,23006.01,1659571200000
23006.0,23223.32,22998.18,1335228.27336,23141.21,1659574800000
23141.21,23192.44,23080.0,995027.8373,23134.92,1659578400000
23133.45,23156.0,23028.09,790549.23314,23095.74,1659582000000
23095.74,23174.45,23066.16,733050.75436,23084.45,1659585600000
23085.58,23150.0,23051.43,728471.39482,23123.82,1659589200000
23122.44,23185.35,22815.35,1748645.55398,22937.73,1659592800000
22937.73,23030.92,22908.3,938512.71494,22947.92,1659596400000
22947.92,22950.0,22767.86,1137745.2102,22798.24,1659600000000
22799.8,22909.67,22786.78,932837.17778,22870.1,1659603600000
22868.67,22956.41,22819.6,918955.21814,22863.83,1659607200000
22863.83,22924.07,22800.0,857126.95612,22885.01,1659610800000
22885.01,22985.6,22750.0,1571064.13184,22895.8,1659614400000
22897.12,23148.99,22840.0,1697680.89442,23029.09,1659618000000
23027.6,23141.0,22785.06,2117309.66162,22922.38,1659621600000
22921.34,22953.68,22765.73,1090113.40846,22931.68,1659625200000
22931.68,22980.0,22527.0,1274905.6563,22587.5,1659628800000
22585.47,22659.99,22550.57,1375026.7276,22633.95,1659632400000
22632.97,22719.99,22400.0,1743496.56838,22539.02,1659636000000
22541.68,22639.34,22427.27,1016735.07118,22451.24,1659639600000
22451.28,22555.0,22449.09,799204.98222,22511.22,1659643200000
22511.22,22570.47,22481.7,452471.27988,22495.34,1659646800000
22495.34,22639.77,22450.0,999987.08216,22622.52,1659650400000
22622.52,22670.0,22570.0,844683.65992,22622.98,1659654000000
22622.41,22682.65,22586.95,861729.86434,22632.0,1659657600000
22632.0,22920.61,22627.24,773846.72872,22893.44,1659661200000
22893.44,23115.38,22858.59,1848225.13024,23044.91,1659664800000
23044.91,23200.0,23040.0,1380794.62784,23175.32,1659668400000
23173.9,23247.84,23093.94,1123169.15806,23152.02,1659672000000
23152.02,23228.59,23065.82,883701.0036,23189.78,1659675600000
23189.77,23432.51,23188.9,1736540.72158,23282.02,1659679200000
23282.02,23299.27,23157.49,928630.61912,23186.08,1659682800000
23185.08,23254.92,23095.17,947035.3282,23151.46,1659686400000
23151.46,23189.66,23120.48,753880.39588,23132.21,1659690000000
23132.21,23253.39,23105.47,818866.27922,23196.04,1659693600000
23195.46,23441.1,23151.04,1669494.40194,23405.13,1659697200000
23403.67,23472.86,22921.25,2659666.83468,23018.93,1659700800000
23018.93,23101.0,22879.42,1943482.83618,23054.81,1659704400000
23053.25,23360.0,23022.5,2332802.4997,23177.08,1659708000000
23177.08,23204.64,22957.98,1585876.99804,22988.25,1659711600000
22988.26,23076.69,22900.0,1366250.48554,23034.35,1659715200000
23034.35,23104.0,22800.0,1353445.15356,22828.26,1659718800000
22828.26,22892.73,22754.13,977321.24268,22806.02,1659722400000
22806.02,22957.51,22775.23,891368.25018,22932.83,1659726000000
22931.23,23004.34,22839.27,783846.88466,22983.39,1659729600000
22981.3,23223.53,22980.0,1099659.21662,23106.58,1659733200000
23106.58,23281.98,23106.58,817964.77268,23243.41,1659736800000
23244.67,23329.0,23154.7,865682.66216,23312.42,1659740400000
23313.56,23354.36,23201.27,1003221.01914,23264.97,1659744000000
23264.97,23297.0,23187.62,506556.71672,23224.39,1659747600000
23223.24,23288.52,23190.93,533204.69868,23266.26,1659751200000
23266.22,23283.72,23152.42,692550.324,23173.65,1659754800000
23173.65,23227.71,23160.27,372396.95412,23208.23,1659758400000
23209.9,23236.93,23141.22,609955.75748,23195.99,1659762000000
23194.7,23211.2,23140.02,442895.54014,23187.74,1659765600000
23187.19,23236.55,23166.29,497677.08028,23205.87,1659769200000
23204.77,23258.61,23100.0,763057.3766,23151.86,1659772800000
23153.33,23196.64,23135.9,494502.72538,23170.28,1659776400000
23170.28,23213.0,23167.37,400698.21394,23179.51,1659780000000
23179.5,23201.69,23150.95,478137.32238,23157.42,1659783600000
23157.42,23204.67,23153.59,432645.5488,23172.47,1659787200000
23172.47,23236.49,23166.01,518532.65622,23188.74,1659790800000
23189.9,23234.58,23172.2,473264.71434,23220.36,1659794400000
23220.36,23232.22,23172.16,433812.5978,23202.21,1659798000000
23201.18,23226.66,23143.04,478581.65252,23156.72,1659801600000
23156.72,23256.37,22982.49,1463528.18634,23128.83,1659805200000
23130.69,23211.27,23083.69,618516.61398,23181.57,1659808800000
23180.23,23205.0,23145.12,491299.28012,23185.12,1659812400000
23186.32,23200.0,23103.03,503356.63948,23172.41,1659816000000
23174.35,23207.65,23168.0,320414.02646,23178.84,1659819600000
23178.84,23220.0,23147.45,579676.70868,23173.63,1659823200000
23173.63,23174.97,22909.52,1007438.28602,22954.21,1659826800000
22954.21,23051.92,22844.62,794323.406,22889.24,1659830400000
22889.25,22938.0,22854.26,818571.224,22911.34,1659834000000
22910.32,23007.75,22903.6,461067.04956,22996.12,1659837600000
22996.12,23042.31,22968.65,660740.96238,22990.1,1659841200000
22990.1,23025.0,22938.47,540766.75636,22950.57,1659844800000
22949.17,22998.93,22946.89,351677.47672,22969.39,1659848400000
22969.39,23020.44,22965.45,370383.8317,23005.76,1659852000000
23005.2,23029.62,22990.49,378142.07546,23015.95,1659855600000
23014.6,23025.95,22902.16,642777.26016,22924.9,1659859200000
22924.9,22980.27,22890.52,662121.24752,22977.27,1659862800000
22978.05,23013.82,22957.47,425529.19844,22999.48,1659866400000
22998.69,23055.0,22961.99,438130.7482,23038.48,1659870000000
23038.48,23151.0,23035.0,1159969.09724,23115.02,1659873600000
23115.02,23184.21,23115.02,810960.71536,23152.76,1659877200000
23153.02,23172.84,23055.94,720783.4147,23119.59,1659880800000
23118.57,23123.63,23010.84,593365.51374,23023.14,1659884400000
23021.97,23137.29,22994.0,725165.12348,23093.7,1659888000000
23093.13,23300.0,23090.0,1059764.86102,23240.4,1659891600000
23238.33,23287.26,23184.36,639139.9873,23215.6,1659895200000
23214.59,23224.11,23141.48,437009.0063,23161.02,1659898800000
23162.46,23279.97,23151.63,558444.6942,23264.01,1659902400000
23264.01,23402.0,23262.02,791414.13032,23311.34,1659906000000
23311.34,23323.0,23215.6,634694.41166,23244.63,1659909600000
23244.63,23252.92,23051.71,1000858.08408,23174.39,1659913200000
23174.39,23350.0,23154.25,965363.26176,23264.25,1659916800000
23262.89,23275.15,23162.98,633032.6518,23220.08,1659920400000
23218.93,23328.72,23203.82,722199.04686,23302.44,1659924000000
23303.17,23344.0,23254.36,654077.29842,23306.63,1659927600000
23306.62,23359.76,23278.14,551232.45226,23341.39,1659931200000
23341.39,23467.0,23331.32,856462.58116,23430.31,1659934800000
23430.31,23792.86,23430.31,2293159.96056,23729.49,1659938400000
23729.49,23852.43,23682.07,1534929.2702,23807.68,1659942000000
23807.53,24175.07,23771.01,1811182.80368,24133.46,1659945600000
24133.46,24189.43,24056.11,1497675.8635,24090.38,1659949200000
24092.18,24120.0,24000.0,988606.72464,24061.06,1659952800000
24059.74,24182.3,24013.28,970548.33636,24166.12,1659956400000
24166.12,24245.0,24066.87,1886809.05396,24122.21,1659960000000
24122.21,24211.99,24007.55,1630845.56768,24160.36,1659963600000
24160.27,24222.61,24076.53,1318177.16626,24145.76,1659967200000
24147.52,24211.42,23892.57,1695103.64204,23991.38,1659970800000
23991.38,24011.93,23841.6,1566341.58054,23939.66,1659974400000
23939.66,23992.78,23901.22,843948.43378,23964.99,1659978000000
23963.73,23982.23,23875.44,851029.21234,23917.89,1659981600000
23917.89,23957.63,23793.33,976941.90172,23926.83,1659985200000
23926.84,24104.55,23908.96,588840.39556,24066.49,1659988800000
24066.49,24068.31,23762.38,1126543.70426,23850.33,1659992400000
23850.33,23854.47,23670.88,1478127.2822,23813.39,1659996000000
23813.39,23922.7,23755.36,1257925.74402,23810.0,1659999600000
23810.98,23869.96,23727.95,606883.84256,23794.0,1660003200000
23792.61,23839.16,23708.31,728305.98766,23733.96,1660006800000
23732.97,23815.95,23626.87,872480.31472,23807.74,1660010400000
23807.74,23849.0,23776.98,476102.04588,23828.96,1660014000000
23828.98,23904.26,23792.11,518179.46646,23884.91,1660017600000
23884.91,23933.25,23850.0,575318.71782,23873.74,1660021200000
23873.74,23881.22,23754.51,902876.2427,23849.8,1660024800000
23849.8,23906.78,23815.49,777073.84286,23878.12,1660028400000
23878.12,23890.47,23768.04,846635.1778,23777.27,1660032000000
23777.27,23829.0,23470.0,1285119.83568,23472.62,1660035600000
23472.62,23531.87,23336.15,2039201.2522,23350.39,1660039200000
23350.39,23414.35,23182.55,1472208.38628,23263.92,1660042800000
23263.34,23307.3,23200.27,1138885.7637,23244.76,1660046400000
23245.15,23327.07,23012.85,1363841.43066,23068.42,1660050000000
23068.42,23125.15,22865.0,2410661.09044,23098.85,1660053600000
23098.85,23157.89,23029.15,1090349.5883,23075.0,1660057200000
23075.0,23120.0,22988.09,1155571.47614,23071.96,1660060800000
23071.96,23132.11,22970.0,933449.95414,23053.98,1660064400000
23053.98,23073.96,22986.0,746824.26492,23053.55,1660068000000
23051.41,23098.0,23006.0,780550.32702,23053.82,1660071600000
23053.82,23184.97,23050.0,582119.80024,23137.35,1660075200000
23137.35,23217.57,23123.47,619195.24294,23191.6,1660078800000
23191.6,23265.0,23117.92,871740.71442,23170.32,1660082400000
23170.32,23242.23,23133.31,710566.87774,23149.95,1660086000000
23151.32,23151.32,22664.69,1299960.9372,22771.87,1660089600000
22771.87,22949.09,22761.11,1160462.09988,22886.25,1660093200000
22885.9,22924.4,22760.0,940954.1254,22913.53,1660096800000
22913.53,22939.52,22850.0,818445.20824,22863.75,1660100400000
22863.75,23004.52,22849.46,882553.24442,22943.35,1660104000000
22941.32,22966.62,22880.0,597825.15276,22900.86,1660107600000
22899.26,22954.92,22829.17,724904.8665,22936.65,1660111200000
22936.65,23011.5,22923.0,775649.3492,22963.67,1660114800000
22963.67,23139.0,22961.96,1055935.55152,23103.3,1660118400000
23103.3,23129.58,23025.49,944148.72158,23082.32,1660122000000
23083.81,23091.18,22983.08,838718.21826,23064.45,1660125600000
23063.68,23204.0,23047.49,1101077.37138,23123.95,1660129200000
23122.36,24056.22,23004.58,3749025.06702,23985.18,1660132800000
23983.92,24178.0,23852.83,3785440.5757,24018.75,1660136400000
24016.31,24082.2,23830.05,2406430.44758,24002.48,1660140000000
24003.48,24078.0,23917.52,1566188.92058,23997.1,1660143600000
23997.1,24092.52,23930.39,1447325.00814,23960.18,1660147200000
23960.18,23969.36,23826.5,1112554.93354,23915.64,1660150800000
23915.5,23931.25,23475.4,1660865.61354,23598.15,1660154400000
23599.87,23708.81,23539.0,1461926.00968,23638.95,1660158000000
23638.95,23938.86,23622.96,1035686.2124,23893.94,1660161600000
23893.94,24226.0,23771.43,1660557.655,23958.64,1660165200000
23957.96,24026.37,23803.35,1284010.19274,23842.75,1660168800000
23842.75,23967.61,23820.15,816956.67684,23954.05,1660172400000
23954.05,24095.12,23912.39,1496259.29734,24049.93,1660176000000
24051.88,24491.22,24042.51,2387909.71882,24436.84,1660179600000
24438.33,24463.64,24195.23,1907563.02538,24263.85,1660183200000
24263.85,24379.46,24210.01,1570969.64546,24324.38,1660186800000
24324.37,24543.35,24287.47,1034461.0246,24520.24,1660190400000
24520.24,24660.0,24473.29,2065336.74214,24559.66,1660194000000
24558.36,24621.41,24478.01,1565151.17888,24542.61,1660197600000
24541.44,24745.0,24355.78,1850505.83092,24431.88,1660201200000
24431.88,24555.52,24345.08,1654066.31076,24524.03,1660204800000
24523.65,24538.0,24438.0,1043337.95166,24441.13,1660208400000
24441.13,24522.24,24381.23,1188778.22322,24478.3,1660212000000
24479.06,24685.2,24462.98,1087953.70546,24559.37,1660215600000
24559.37,24918.54,24531.05,3271919.2859,24862.02,1660219200000
24862.02,24880.0,24528.29,2869563.99292,24731.75,1660222800000
24731.75,24869.5,24425.63,2510703.46214,24562.81,1660226400000
24564.56,24584.58,24280.18,2256896.3196,24343.68,1660230000000
24343.68,24416.5,24245.0,2103312.3744,24339.41,1660233600000
24339.41,24418.5,24279.72,1219839.36548,24342.78,1660237200000
24342.78,24344.57,24081.22,1992207.59138,24148.75,1660240800000
24147.63,24229.29,24081.23,1088075.38712,24221.81,1660244400000
24222.73,24239.02,24037.58,1101694.161,24203.27,1660248000000
24202.28,24334.46,24045.0,684941.4246,24183.29,1660251600000
24183.3,24210.0,23890.67,881902.42296,23893.28,1660255200000
23893.27,23962.11,23852.13,1157457.96818,23934.39,1660258800000
23933.09,24009.67,23761.84,1487632.86808,23964.37,1660262400000
23965.31,24000.0,23853.65,924119.7835,23906.32,1660266000000
23906.32,24097.97,23795.41,1270989.16266,24011.51,1660269600000
24011.51,24070.44,23940.0,935277.39786,24010.11,1660273200000
24011.25,24048.61,23911.12,811078.94524,23931.99,1660276800000
23930.73,24060.0,23925.36,863150.32332,23949.96,1660280400000
23949.96,23990.0,23880.0,858209.46672,23952.26,1660284000000
23953.22,23985.41,23907.29,796941.25572,23960.99,1660287600000
23960.99,23999.7,23910.48,772848.43238,23920.97,1660291200000
23920.18,24143.0,23900.0,1031741.88108,23983.42,1660294800000
23983.42,24001.17,23707.31,1686777.97522,23747.98,1660298400000
23749.73,23813.38,23583.0,1660728.73644,23672.99,1660302000000
23672.98,23807.56,23653.66,1163576.58084,23782.64,1660305600000
23782.64,23900.0,23721.2,1740533.8355,23829.49,1660309200000
23828.98,23873.34,23704.78,1913746.58972,23814.72,1660312800000
23814.72,24012.21,23802.92,1255921.60904,23980.66,1660316400000
23979.58,24085.17,23952.03,1288201.25188,23990.84,1660320000000
23989.52,24053.51,23979.0,656252.688,24009.06,1660323600000
24009.06,24271.58,23980.3,893169.14748,24124.64,1660327200000
24124.64,24256.79,24119.69,1143519.61376,24177.57,1660330800000
24177.57,24286.61,24048.29,917250.3916,24225.2,1660334400000
24225.2,24247.68,24091.78,558926.91242,24114.68,1660338000000
24115.61,24249.55,24073.97,792853.06722,24239.17,1660341600000
24239.13,24456.5,24202.48,1645899.76338,24403.68,1660345200000
24401.7,24495.08,24334.37,1116233.96448,24485.12,1660348800000
24483.47,24600.02,24437.59,1263481.57748,24554.47,1660352400000
24555.04,24696.0,24513.26,722448.41136,24681.25,1660356000000
24681.25,24811.24,24597.05,1710271.86746,24796.53,1660359600000
24796.53,24839.95,24694.0,1124686.53386,24731.03,1660363200000
24731.22,24750.01,24653.51,993410.07968,24710.86,1660366800000
24711.58,24888.0,24602.92,1580591.7282,24651.64,1660370400000
24651.64,24705.82,24552.13,1010337.57814,24573.13,1660374000000
24574.03,24653.48,24364.59,1026750.2892,24404.68,1660377600000
24404.68,24648.95,24356.11,1173443.6807,24584.04,1660381200000
24584.04,24602.88,24413.13,1331771.67934,24498.92,1660384800000
24499.88,24505.98,24291.22,887610.0442,24435.91,1660388400000
24435.91,24477.0,24300.0,692014.41214,24441.92,1660392000000
24443.41,24528.25,24412.22,633733.56476,24461.56,1660395600000
24461.56,24532.59,24422.34,796532.55324,24470.51,1660399200000
24470.51,24600.88,24439.0,1208672.4154,24512.66,1660402800000
24512.66,24563.98,24451.22,826081.91684,24482.84,1660406400000
24482.78,24578.2,24459.57,737528.6073,24572.21,1660410000000
24570.63,24593.37,24393.89,803351.57698,24453.92,1660413600000
24452.1,24497.48,24336.16,674482.70944,24398.56,1660417200000
24398.56,24506.1,24319.09,856776.37568,24486.13,1660420800000
24484.91,24545.0,24455.7,493961.74774,24498.46,1660424400000
24498.46,24525.7,24384.1,614544.01324,24387.08,1660428000000
24386.27,24495.0,24360.0,677675.15996,24441.38,1660431600000
24443.06,24518.06,24343.3,784102.59558,24510.36,1660435200000
24511.39,24640.0,24407.37,1517072.48584,24586.3,1660438800000
24584.79,24615.36,24500.16,646867.6493,24595.77,1660442400000
24595.77,24625.0,24538.85,599883.82794,24570.02,1660446000000
24570.33,24641.97,24500.0,705854.46376,24567.47,1660449600000
24567.46,24619.14,24522.74,554426.33942,24588.64,1660453200000
24588.64,24680.85,24582.43,666517.84712,24676.74,1660456800000
24676.73,25047.56,24666.12,2109776.22078,24873.32,1660460400000
24873.32,24883.24,24594.83,1503516.47088,24657.09,1660464000000
24655.85,24795.36,24623.09,946747.70046,24751.31,1660467600000
24751.31,24752.17,24603.01,701121.31356,24621.34,1660471200000
24619.98,24676.92,24524.32,546242.35344,24564.49,1660474800000
24564.5,24593.43,24470.74,894263.77706,24527.46,1660478400000
24527.48,24534.04,24400.0,1087589.39716,24477.07,1660482000000
24475.67,24532.5,24460.12,660551.23724,24514.5,1660485600000
24514.5,24540.0,24466.04,621407.49738,24524.54,1660489200000
24525.51,24568.74,24302.5,952499.01184,24311.45,1660492800000
24309.97,24329.32,24174.03,1838659.08084,24226.46,1660496400000
24229.1,24299.48,24144.0,1023288.01786,24286.74,1660500000000
24286.74,24326.57,24239.61,521117.2829,24284.07,1660503600000
24284.07,24352.22,24251.22,602835.8163,24312.41,1660507200000
24313.51,24435.0,24273.94,593923.40886,24343.67,1660510800000
24344.88,24364.4,24172.4,958890.70878,24258.68,1660514400000
24257.9,24353.1,24234.07,656639.98418,24305.24,1660518000000
24305.25,24413.79,24164.1,1018145.69428,24400.97,1660521600000
24400.97,24656.75,24330.96,1048594.73226,24645.14,1660525200000
24645.14,24931.66,24638.8,1936871.84466,24917.72,1660528800000
24918.29,25211.32,24779.05,2979453.67144,24867.39,1660532400000
24866.12,24888.0,24690.08,1435687.47248,24847.53,1660536000000
24849.23,24982.7,24751.0,1418453.86726,24817.62,1660539600000
24817.62,24826.0,24081.79,2705065.88324,24135.23,1660543200000
24135.23,24218.92,23944.62,2702431.0053,24027.05,1660546800000
24027.05,24079.88,23869.46,1956806.61986,24042.7,1660550400000
24042.7,24205.77,23993.02,1205104.11964,24172.18,1660554000000
24170.69,24300.0,24128.58,1180687.49908,24267.62,1660557600000
24267.62,24314.28,23996.58,1496437.30716,24049.48,1660561200000
24048.91,24192.0,23900.0,1361674.0982,23950.97,1660564800000
23949.28,24198.51,23931.2,1624952.57354,24155.97,1660568400000
24155.97,24194.0,24080.33,1589627.34156,24115.47,1660572000000
24113.79,24265.74,24046.01,1150679.40848,24226.0,1660575600000
24226.0,24281.1,24151.91,1094934.91874,24254.0,1660579200000
24254.0,24274.85,24077.61,1076928.15874,24116.79,1660582800000
24116.79,24142.0,24030.77,903733.56732,24098.11,1660586400000
24098.22,24158.0,23965.0,1241351.86756,23982.54,1660590000000
23983.54,24110.0,23973.38,873333.65152,24066.82,1660593600000
24068.36,24145.43,23982.0,535126.51642,24026.63,1660597200000
24027.43,24150.0,23969.09,873837.35916,24013.72,1660600800000
24013.72,24192.83,23773.22,2156192.25516,24094.82,1660604400000
24093.04,24163.84,23958.54,1402824.96614,24124.8,1660608000000
24124.8,24247.49,24100.0,1108126.02808,24108.33,1660611600000
24109.1,24199.99,24018.75,803929.30012,24046.18,1660615200000
24046.18,24181.13,23853.0,1725250.97802,24083.42,1660618800000
24083.25,24144.77,23934.87,933549.42864,23957.47,1660622400000
23959.0,24011.01,23795.67,1432513.96788,23948.01,1660626000000
23948.01,24042.62,23911.53,864453.90082,23998.38,1660629600000
23997.31,24067.98,23932.56,677728.26746,24066.93,1660633200000
24067.77,24081.24,23968.78,827044.78804,23992.82,1660636800000
23992.82,24125.29,23980.82,1012210.93112,24082.75,1660640400000
24083.34,24102.43,23995.0,694755.7928,24011.19,1660644000000
24010.1,24150.0,23993.55,1162001.25936,24038.03,1660647600000
24036.86,24094.13,23892.99,849056.1078,23935.31,1660651200000
23936.41,24029.14,23856.8,1078916.12612,23896.55,1660654800000
23896.55,23922.35,23680.0,2127212.58188,23716.08,1660658400000
23716.08,23929.71,23671.22,1518035.80832,23901.27,1660662000000
23901.0,23925.41,23691.06,1099343.31246,23809.79,1660665600000
23809.79,23896.26,23779.71,1089542.73778,23867.04,1660669200000
23867.04,24058.0,23710.19,1878348.2077,23837.59,1660672800000
23837.59,23971.39,23800.0,1173523.99126,23930.24,1660676400000
23930.24,23994.0,23900.17,737283.7031,23979.93,1660680000000
23978.51,23993.71,23874.23,481225.49404,23946.47,1660683600000
23947.92,23949.72,23809.0,650267.52634,23844.14,1660687200000
23846.51,23900.0,23818.69,681029.48238,23854.74,1660690800000
23856.15,24044.0,23824.99,1563812.67168,24009.66,1660694400000
24009.66,24067.0,23932.61,997309.98434,23947.33,1660698000000
23942.92,24058.0,23900.4,806740.01472,23991.72,1660701600000
23992.62,24085.0,23988.33,808052.99332,24006.66,1660705200000
24006.66,24090.0,24002.64,525238.86836,24068.29,1660708800000
24068.29,24171.48,24060.0,1043856.24484,24165.26,1660712400000
24165.26,24446.71,24158.07,1107579.03806,24390.97,1660716000000
24403.86,24427.03,23759.3,1200143.13008,23797.51,1660719600000
23788.32,23873.95,23735.0,858008.34057,23808.54,1660723200000
23808.54,23924.97,23795.0,433563.01393,23833.71,1660726800000
23832.9,23839.03,23698.69,593053.60614,23794.07,1660730400000
23795.63,23828.63,23690.79,376982.61126,23746.65,1660734000000
23746.65,23760.68,23527.22,1145817.78925,23671.55,1660737600000
23671.25,23683.29,23321.6,1088790.58814,23424.41,1660741200000
23424.41,23483.68,23322.9,788374.17764,23350.9,1660744800000
23350.3,23469.04,23333.52,575729.83825,23391.9,1660748400000
23391.9,23468.51,23333.0,600711.8254,23415.51,1660752000000
23417.4,23484.03,23358.18,404086.60413,23472.13,1660755600000
23472.13,23638.84,23357.43,1512365.45291,23451.6,1660759200000
23451.6,23497.24,23236.0,853525.38956,23275.04,1660762800000
23276.89,23417.44,23180.4,621719.21048,23402.39,1660766400000
23402.88,23407.74,23239.99,353401.57985,23331.93,1660770000000
23331.73,23386.77,23253.0,357850.53171,23343.32,1660773600000
23347.56,23378.49,23287.31,307378.80282,23342.66,1660777200000
23342.66,23475.0,23285.23,562083.80167,23337.05,1660780800000
23456.27,23499.19,23408.49,286538.61415,23470.73,1660784400000
23469.4,23516.44,23415.7,345233.29366,23459.66,1660788000000
23459.66,23496.0,23418.06,273305.50266,23433.31,1660791600000
23434.25,23450.0,23337.38,296343.10858,23378.54,1660795200000
23378.54,23466.67,23370.17,290063.58475,23398.35,1660798800000
23392.72,23465.62,23345.02,371325.19364,23354.9,1660802400000
23354.9,23440.19,23325.01,435134.97486,23414.21,1660806000000
23414.21,23467.88,23344.2,391451.82523,23462.52,1660809600000
23462.52,23544.45,23434.08,337010.55655,23533.67,1660813200000
23532.46,23582.35,23460.88,543186.32671,23479.31,1660816800000
23480.32,23537.04,23460.0,295612.92839,23534.43,1660820400000
23534.43,23600.0,23466.54,599832.72892,23572.52,1660824000000
23571.87,23574.23,23434.02,595498.8993,23450.25,1660827600000
23449.46,23510.0,23355.73,730737.16853,23421.5,1660831200000
23421.5,23487.3,23373.0,596176.0816,23452.28,1660834800000
23451.45,23469.27,23249.66,566041.74081,23335.04,1660838400000
23336.04,23421.0,23257.38,483741.24469,23272.8,1660842000000
23271.57,23367.0,23235.28,459150.06455,23316.74,1660845600000
